:START_ID,:END_ID,:TYPE,count:int
675512,d3.range,CALLS,1
675512,d3.select,CALLS,1
675512,d3.hsl,CALLS,1
675512,d3.svg.mouse,CALLS,1
705856,d3.select,CALLS,1
705856,d3.range,CALLS,1
714554,d3.select,CALLS,1
714554,d3.range,CALLS,2
714554,d3.mouse,CALLS,1
844752,d3.json,CALLS,1
844752,d3.nest,CALLS,1
844752,d3.select,CALLS,1
844752,d3.entries,CALLS,1
846688,d3.select,CALLS,1
846688,d3.range,CALLS,2
846688,d3.scale.linear,CALLS,2
846710,d3.scale.linear,CALLS,2
846710,d3.select,CALLS,2
846710,d3.range,CALLS,2
846710,d3.svg.arc,CALLS,1
846704,d3.scale.linear,CALLS,2
846704,d3.select,CALLS,1
846704,d3.range,CALLS,2
846704,d3.svg.arc,CALLS,1
847677,d3.scale.linear,CALLS,2
847677,d3.select,CALLS,2
847677,d3.range,CALLS,2
847677,d3.svg.arc,CALLS,1
849853,d3.select,CALLS,1
849853,d3.range,CALLS,1
865396,d3.select,CALLS,1
865396,d3.json,CALLS,1
870118,d3.geo.path,CALLS,1
870118,d3.geo.albers,CALLS,1
870118,d3.select,CALLS,1
870118,d3.json,CALLS,1
882152,d3.range,CALLS,4
882152,d3.scale.linear,CALLS,1
882152,d3.scale.ordinal,CALLS,2
882152,d3.scale.category10,CALLS,1
882152,d3.svg.axis,CALLS,2
882152,d3.select,CALLS,1
899649,d3.select,CALLS,2
899649,d3.json,CALLS,1
899649,d3.entries,CALLS,1
899670,d3.select,CALLS,2
899670,d3.json,CALLS,1
899670,d3.entries,CALLS,1
899711,d3.select,CALLS,3
899711,d3.json,CALLS,1
899711,d3.entries,CALLS,1
900050,d3.select,CALLS,2
900050,d3.geo.tiler,CALLS,1
900050,d3.json,CALLS,1
900050,d3.entries,CALLS,1
900050,d3.hsl,CALLS,1
900050,d3.geo.mercator,CALLS,1
906688,d3.select,CALLS,1
906688,d3.selectAll,CALLS,1
910126,d3.scale.category20c,CALLS,1
910126,d3.select,CALLS,1
910126,d3.layout.partition,CALLS,1
910126,d3.entries,CALLS,2
910126,d3.svg.arc,CALLS,1
910126,d3.json,CALLS,1
938288,d3.range,CALLS,1
938288,d3.scale.ordinal,CALLS,1
938288,d3.select,CALLS,1
938288,d3.svg.arc,CALLS,1
939947,d3.scale.ordinal,CALLS,1
939947,d3.range,CALLS,1
939947,d3.svg.arc,CALLS,1
939947,d3.svg.chord,CALLS,1
939947,d3.select,CALLS,1
929623,d3.scale.category20,CALLS,1
929623,d3.layout.force,CALLS,1
929623,d3.select,CALLS,1
929623,d3.mouse,CALLS,2
939901,d3.scale.ordinal,CALLS,1
939901,d3.range,CALLS,1
939901,d3.svg.diagonal,CALLS,1
939901,d3.select,CALLS,1
939901,d3.svg.arc,CALLS,1
939927,d3.scale.ordinal,CALLS,1
939927,d3.select,CALLS,1
939927,d3.json,CALLS,1
939927,d3.map,CALLS,1
948964,d3.scale.category20c,CALLS,1
948964,d3.layout.treemap,CALLS,1
948964,d3.entries,CALLS,2
948964,d3.select,CALLS,1
948964,d3.json,CALLS,1
950642,d3.select,CALLS,1
950642,d3.layout.force,CALLS,1
950642,d3.json,CALLS,1
972398,d3.scale.category20c,CALLS,1
972398,d3.layout.treemap,CALLS,1
972398,d3.select,CALLS,1
972398,d3.json,CALLS,1
996370,d3.scale.category20,CALLS,1
996370,d3.select,CALLS,1
996370,d3.selectAll,CALLS,1
996370,d3.layout.force,CALLS,1
999346,d3.layout.tree,CALLS,1
999346,d3.svg.diagonal,CALLS,1
999346,d3.select,CALLS,1
1005090,d3.scale.linear,CALLS,2
1005090,d3.scale.category10,CALLS,1
1005090,d3.format,CALLS,2
1005090,d3.select,CALLS,1
1005090,d3.json,CALLS,1
1005090,d3.nest,CALLS,1
1005873,d3.scale.linear,CALLS,2
1005873,d3.scale.category20c,CALLS,1
1005873,d3.layout.partition,CALLS,1
1005873,d3.entries,CALLS,2
1005873,d3.select,CALLS,1
1005873,d3.json,CALLS,1
1008592,d3.scale.category20c,CALLS,1
1008592,d3.scale.linear,CALLS,2
1008592,d3.layout.treemap,CALLS,1
1008592,d3.entries,CALLS,2
1008592,d3.select,CALLS,1
1008592,d3.json,CALLS,1
1008638,d3.scale.category20c,CALLS,1
1008638,d3.scale.linear,CALLS,2
1008638,d3.layout.treemap,CALLS,1
1008638,d3.entries,CALLS,2
1008638,d3.select,CALLS,1
1008638,d3.json,CALLS,1
1014829,d3.xml,CALLS,1
1009139,d3.format,CALLS,1
1009139,d3.select,CALLS,2
1009139,d3.range,CALLS,1
1009139,d3.interpolateNumber,CALLS,1
1016154,d3.scale.category20c,CALLS,1
1016154,d3.scale.linear,CALLS,4
1016154,d3.layout.treemap,CALLS,1
1016154,d3.entries,CALLS,2
1016154,d3.select,CALLS,2
1016154,d3.json,CALLS,1
1016165,d3.scale.category20c,CALLS,1
1016165,d3.scale.linear,CALLS,4
1016165,d3.layout.treemap,CALLS,1
1016165,d3.entries,CALLS,2
1016165,d3.select,CALLS,2
1016165,d3.json,CALLS,1
1016220,d3.scale.linear,CALLS,3
1016220,d3.svg.axis,CALLS,2
1016220,d3.svg.line,CALLS,1
1016220,d3.select,CALLS,1
1016220,d3.tsv,CALLS,1
1016860,d3.select,CALLS,3
1020902,d3.svg.symbol,CALLS,1
1020902,d3.svg.line,CALLS,1
1020902,d3.functor,CALLS,4
1020902,d3.keys,CALLS,1
1020902,d3.scale.ordinal,CALLS,1
1020902,d3.select,CALLS,4
1020902,d3.superformula,CALLS,2
1021103,d3.format,CALLS,1
1021103,d3.scale.linear,CALLS,1
1021103,d3.select,CALLS,5
1021103,d3.superformula,CALLS,1
1021103,d3.entries,CALLS,2
1021103,d3.svg.symbol,CALLS,1
1021103,d3.svg.line,CALLS,1
1021103,d3.functor,CALLS,4
1021103,d3.keys,CALLS,1
1021841,d3.scale.category10,CALLS,1
1021841,d3.range,CALLS,1
1021841,d3.layout.force,CALLS,1
1021841,d3.select,CALLS,2
1021841,d3.rgb,CALLS,1
1021841,d3.event.stopPropagation,CALLS,1
1021953,d3.scale.category10,CALLS,1
1021953,d3.select,CALLS,1
1021953,d3.layout.force,CALLS,1
1021953,d3.rgb,CALLS,1
1036776,d3.phylogram.buildRadial,CALLS,2
1036776,d3.phylogram.build,CALLS,3
1036776,d3.phylogram.rightAngleDiagonal,CALLS,3
1036776,d3.phylogram.radialRightAngleDiagonal,CALLS,2
1036776,d3.phylogram.coordinateToAngle,CALLS,2
1036776,d3.scale.linear,CALLS,2
1036776,d3.max,CALLS,1
1036776,d3.select,CALLS,8
1036776,d3.layout.cluster,CALLS,1
1036776,d3.phylogram.styleTreeNodes,CALLS,1
1036776,d3.layout.tree,CALLS,1
1044242,d3.layout.cluster,CALLS,1
1044242,d3.layout.bundle,CALLS,1
1044242,d3.svg.line.radial,CALLS,1
1044242,d3.select,CALLS,2
1044242,d3.json,CALLS,1
1039698,d3.layout.cluster,CALLS,1
1039698,d3.entries,CALLS,2
1039698,d3.svg.diagonal,CALLS,1
1039698,d3.select,CALLS,1
1039698,d3.json,CALLS,1
1046712,d3.scale.category20c,CALLS,1
1046712,d3.layout.chord,CALLS,1
1046712,d3.svg.arc,CALLS,1
1046712,d3.select,CALLS,2
1046712,d3.json,CALLS,1
1046712,d3.map,CALLS,2
1046712,d3.rgb,CALLS,1
1046712,d3.svg.chord,CALLS,1
1062383,d3.select,CALLS,1
1062383,d3.layout.force,CALLS,1
1062383,d3.svg.symbol,CALLS,1
1059602,d3.scale.linear,CALLS,2
1059602,d3.min,CALLS,1
1059602,d3.max,CALLS,2
1059602,d3.select,CALLS,3
1059602,d3.svg.area,CALLS,1
1059602,d3.svg.line,CALLS,1
1062288,d3.layout.force,CALLS,1
1062288,d3.select,CALLS,1
1062288,d3.json,CALLS,1
1062288,d3.layout.tree,CALLS,1
1062544,d3.select,CALLS,1
1062544,d3.mouse,CALLS,1
1062544,d3.hsl,CALLS,1
1062544,d3.event.preventDefault,CALLS,1
1067616,d3.select,CALLS,1
1067636,d3.select,CALLS,1
1071269,d3.time.scale,CALLS,1
1071269,d3.svg.axis,CALLS,1
1071269,d3.time.format,CALLS,1
1071269,d3.select,CALLS,1
1071070,d3.select,CALLS,3
1071070,d3.scale.linear,CALLS,1
1073373,d3.geo.path,CALLS,1
1073373,d3.layout.force,CALLS,1
1073373,d3.select,CALLS,1
1073373,d3.json,CALLS,1
1073373,d3.geom.voronoi,CALLS,1
1077277,d3.scale.category20,CALLS,1
1077277,d3.layout.pie,CALLS,1
1077277,d3.svg.arc,CALLS,1
1077277,d3.select,CALLS,1
1079724,d3.scale.category20,CALLS,1
1079724,d3.select,CALLS,1
1079724,d3.json,CALLS,1
1079724,d3.layout.force,CALLS,1
1073561,d3.scale.linear,CALLS,2
1073561,d3.scale.ordinal,CALLS,1
1073561,d3.nest,CALLS,1
1073561,d3.select,CALLS,1
1073561,d3.svg.line,CALLS,1
1086421,d3.select,CALLS,1
1080941,d3.scale.sqrt,CALLS,1
1080941,d3.layout.force,CALLS,1
1080941,d3.select,CALLS,2
1080941,d3.xml,CALLS,1
1087001,d3.select,CALLS,2
1093025,d3.layout.tree,CALLS,1
1093025,d3.svg.diagonal,CALLS,1
1093025,d3.select,CALLS,3
1093025,d3.json,CALLS,1
1093130,d3.layout.force,CALLS,1
1093130,d3.select,CALLS,1
1093130,d3.json,CALLS,1
1093130,d3.layout.tree,CALLS,1
1095795,d3.scale.category10,CALLS,1
1095795,d3.layout.force,CALLS,1
1095795,d3.select,CALLS,1
1098617,d3.svg.arc,CALLS,1
1098617,d3.select,CALLS,1
1098617,d3.interpolate,CALLS,1
1096355,d3.time.format,CALLS,5
1096355,d3.scale.linear,CALLS,1
1096355,d3.interpolateString,CALLS,1
1096355,d3.hsl,CALLS,1
1096355,d3.svg.arc,CALLS,2
1096355,d3.select,CALLS,3
1096355,d3.interpolateNumber,CALLS,1
1100394,d3.scale.log,CALLS,2
1100394,d3.select,CALLS,1
1100394,d3.behavior.zoom,CALLS,1
1100394,d3.event.transform,CALLS,1
1109813,d3.select,CALLS,1
1109813,d3.svg.line,CALLS,1
1101254,d3.range,CALLS,2
1101254,d3.select,CALLS,4
1101254,d3.behavior.zoom,CALLS,1
1117287,d3.scale.linear,CALLS,3
1117287,d3.select,CALLS,1
1117287,d3.svg.line,CALLS,1
1117287,d3.json,CALLS,1
1117287,d3.max,CALLS,1
1117287,d3.merge,CALLS,1
1123639,d3.select,CALLS,1
1123639,d3.range,CALLS,1
1123639,d3.scale.category20c,CALLS,1
1123639,d3.mouse,CALLS,1
1123639,d3.timer,CALLS,1
1125997,d3.scale.ordinal,CALLS,1
1125997,d3.range,CALLS,1
1125997,d3.scale.linear,CALLS,1
1125997,d3.select,CALLS,2
1129492,d3.scale.category20,CALLS,1
1129492,d3.layout.force,CALLS,1
1129492,d3.select,CALLS,1
1129492,d3.json,CALLS,1
1129492,d3.rgb,CALLS,1
1133472,d3.select,CALLS,1
1133472,d3.scale.linear,CALLS,2
1133472,d3.svg.line,CALLS,1
1134768,d3.time.format,CALLS,2
1134768,d3.scale.ordinal,CALLS,1
1134768,d3.scale.linear,CALLS,1
1134768,d3.scale.category10,CALLS,1
1134768,d3.svg.axis,CALLS,2
1134768,d3.select,CALLS,1
1134768,d3.tsv,CALLS,1
1134768,d3.layout.stack,CALLS,1
1134768,d3.max,CALLS,1
1136236,d3.range,CALLS,2
1136236,d3.select,CALLS,1
1136236,d3.timer,CALLS,1
1144047,d3.scale.linear,CALLS,1
1144047,d3.select,CALLS,5
1144047,d3.timer.flush,CALLS,1
1138500,d3.scale.category20,CALLS,1
1138500,d3.layout.force,CALLS,1
1138500,d3.select,CALLS,1
1138500,d3.json,CALLS,1
1138500,d3.rgb,CALLS,1
1148172,d3.select,CALLS,1
1148172,d3.scale.linear,CALLS,2
1148172,d3.svg.line,CALLS,1
1148374,d3.select,CALLS,1
1148374,d3.scale.linear,CALLS,2
1148374,d3.svg.line,CALLS,1
1153292,d3.layout.force,CALLS,1
1153292,d3.values,CALLS,1
1153292,d3.select,CALLS,1
1150695,d3.scale.category20c,CALLS,1
1150695,d3.layout.treemap,CALLS,1
1150695,d3.entries,CALLS,2
1150695,d3.select,CALLS,1
1150695,d3.json,CALLS,1
1156264,d3.scale.category20c,CALLS,1
1156264,d3.layout.treemap,CALLS,1
1156264,d3.entries,CALLS,2
1156264,d3.select,CALLS,2
1156264,d3.json,CALLS,1
1157415,d3.select,CALLS,2
1157415,d3.json,CALLS,1
1157415,d3.entries,CALLS,1
1157787,d3.time.format,CALLS,1
1157787,d3.time.scale,CALLS,1
1157787,d3.scale.linear,CALLS,1
1157787,d3.svg.area,CALLS,1
1157787,d3.svg.line,CALLS,1
1157787,d3.csv,CALLS,1
1157787,d3.nest,CALLS,1
1157787,d3.max,CALLS,2
1157787,d3.min,CALLS,1
1157787,d3.select,CALLS,1
1158805,d3.select,CALLS,3
1159696,d3.range,CALLS,2
1159696,d3.select,CALLS,4
1159696,d3.behavior.zoom,CALLS,1
1159707,d3.range,CALLS,2
1159707,d3.select,CALLS,4
1159707,d3.behavior.zoom,CALLS,1
1160929,d3.select,CALLS,1
1163873,d3.select,CALLS,3
1166403,d3.time.format,CALLS,1
1166403,d3.time.scale,CALLS,1
1166403,d3.scale.linear,CALLS,1
1166403,d3.svg.axis,CALLS,2
1166403,d3.svg.area,CALLS,1
1166403,d3.svg.line,CALLS,1
1166403,d3.select,CALLS,1
1166403,d3.csv,CALLS,1
1166403,d3.max,CALLS,1
1169289,d3.time.format,CALLS,1
1169289,d3.time.scale,CALLS,1
1169289,d3.scale.linear,CALLS,1
1169289,d3.svg.axis,CALLS,2
1169289,d3.svg.area,CALLS,1
1169289,d3.svg.line,CALLS,1
1169289,d3.csv,CALLS,1
1169289,d3.max,CALLS,1
1169289,d3.select,CALLS,1
1169680,d3.select,CALLS,1
1169680,d3.layout.force,CALLS,1
1177827,d3.select,CALLS,2
1177827,d3.geo.mercator,CALLS,1
1177827,d3.event.preventDefault,CALLS,3
1177880,d3.select,CALLS,1
1177880,d3.geo.mercator,CALLS,1
1177880,d3.timer,CALLS,1
1178682,d3.range,CALLS,1
1178682,d3.scale.category20,CALLS,1
1178682,d3.layout.pie,CALLS,1
1178682,d3.svg.arc,CALLS,1
1178682,d3.select,CALLS,1
1179647,d3.scale.linear,CALLS,2
1179647,d3.min,CALLS,2
1179647,d3.max,CALLS,2
1179647,d3.select,CALLS,2
1179647,d3.svg.mouse,CALLS,2
1182434,d3.select,CALLS,12
1182434,d3.scale.linear,CALLS,2
1182434,d3.svg.line,CALLS,1
1182434,d3.range,CALLS,1
1182434,d3.behavior.zoom,CALLS,2
1182434,d3.svg.mouse,CALLS,4
1182434,d3.event.preventDefault,CALLS,6
1182434,d3.event.stopPropagation,CALLS,6
1183201,d3.select,CALLS,9
1183201,d3.format,CALLS,1
1183201,d3.scale.category20c,CALLS,1
1183201,d3.layout.pack,CALLS,1
1183998,d3.select,CALLS,1
1184766,d3.scale.linear,CALLS,5
1184766,d3.svg.line,CALLS,1
1184766,d3.select,CALLS,12
1184766,d3.behavior.zoom,CALLS,3
1184766,d3.svg.mouse,CALLS,11
1184766,d3.event.preventDefault,CALLS,9
1184766,d3.event.stopPropagation,CALLS,8
1184766,d3.event.transform,CALLS,1
1184766,d3.quantile,CALLS,2
1184766,d3.min,CALLS,1
1184766,d3.xhr,CALLS,2
1184766,d3.text,CALLS,2
1184766,d3.formatPrefix,CALLS,1
1184766,d3.round,CALLS,2
1184766,d3.interpolateNumber,CALLS,2
1184766,d3.rgb,CALLS,2
1184766,d3.hsl,CALLS,2
1184766,d3.interpolate,CALLS,3
1184766,d3.interpolateArray,CALLS,1
1184766,d3.interpolateString,CALLS,1
1184766,d3.interpolateRgb,CALLS,1
1184766,d3.ns.qualify,CALLS,4
1184766,d3.requote,CALLS,1
1184766,d3.dispatch,CALLS,3
1184766,d3.ease.apply,CALLS,1
1184766,d3.timer,CALLS,3
1184766,d3.ease,CALLS,1
1184766,d3.rebind,CALLS,4
1184766,d3.range.apply,CALLS,1
1184766,d3.format,CALLS,2
1184766,d3.bisect,CALLS,2
1184766,d3.scale.pow,CALLS,1
1184766,d3.range,CALLS,3
1184766,d3.scale.ordinal,CALLS,4
1184766,d3.functor,CALLS,13
1184766,d3.svg.diagonal,CALLS,1
1184766,d3.keys,CALLS,1
1184766,d3.svg.touches,CALLS,3
1185704,d3.scale.category20c,CALLS,1
1185704,d3.layout.treemap,CALLS,1
1185704,d3.select,CALLS,1
1185704,d3.json,CALLS,1
1185705,d3.range,CALLS,6
1185705,d3.dispatch,CALLS,1
1185705,d3.geom.quadtree,CALLS,1
1185705,d3.functor,CALLS,4
1185705,d3.timer,CALLS,1
1185705,d3.select,CALLS,2
1185705,d3.svg.touches,CALLS,1
1185705,d3.svg.mouse,CALLS,1
1185705,d3.event.stopPropagation,CALLS,1
1185705,d3.event.preventDefault,CALLS,1
1185705,d3.layout.hierarchy,CALLS,5
1185705,d3.permute,CALLS,2
1185705,d3.bisect,CALLS,1
1185705,d3.min,CALLS,1
1185705,d3.max,CALLS,2
1185705,d3.rebind,CALLS,3
1185705,d3.merge,CALLS,1
1185705,d3.scale.category20c,CALLS,1
1185705,d3.layout.treemap,CALLS,1
1185705,d3.json,CALLS,1
1187808,d3.range,CALLS,1
1187808,d3.scale.linear,CALLS,2
1187808,d3.min,CALLS,2
1187808,d3.max,CALLS,2
1187808,d3.svg.line,CALLS,1
1187808,d3.select,CALLS,8
1187808,d3.behavior.zoom,CALLS,5
1187808,d3.svg.mouse,CALLS,5
1187808,d3.event.preventDefault,CALLS,7
1187808,d3.event.stopPropagation,CALLS,7
1187808,d3.event.transform,CALLS,1
1191530,d3.scale.ordinal,CALLS,1
1191530,d3.range,CALLS,1
1191530,d3.scale.linear,CALLS,1
1191530,d3.max,CALLS,1
1191530,d3.select,CALLS,1
1193117,d3.geo.mercator,CALLS,1
1193117,d3.geo.path,CALLS,1
1193117,d3.select,CALLS,1
1193117,d3.json,CALLS,1
1193117,d3.geo.bounds,CALLS,1
1195063,d3.select,CALLS,4
1197731,d3.select,CALLS,2
1197731,d3.behavior.drag,CALLS,2
1203641,d3.scale.category20c,CALLS,1
1203641,d3.select,CALLS,1
1203641,d3.svg.arc,CALLS,1
1203641,d3.layout.pie,CALLS,1
1199811,d3.select,CALLS,1
1199811,d3.layout.force,CALLS,1
1199811,d3.json,CALLS,1
1199811,d3.values,CALLS,1
1199811,d3.merge,CALLS,1
1207745,d3.select,CALLS,10
1207745,d3.selectAll,CALLS,5
1207745,d3.event.preventDefault,CALLS,4
1207745,d3.svg.arc,CALLS,1
1209499,d3.select,CALLS,6
1208422,d3.time.scale,CALLS,1
1208422,d3.range,CALLS,3
1208422,d3.max,CALLS,1
1208422,d3.min,CALLS,1
1208422,d3.select,CALLS,1
1208422,d3.svg.area.radial,CALLS,1
1208422,d3.svg.line.radial,CALLS,1
1212197,d3.select,CALLS,1
1212197,d3.layout.force,CALLS,1
1212197,d3.json,CALLS,1
1212215,d3.select,CALLS,1
1212215,d3.layout.force,CALLS,1
1212215,d3.geom.voronoi,CALLS,1
1212215,d3.json,CALLS,1
1224222,d3.time.scale,CALLS,2
1224222,d3.range,CALLS,4
1224222,d3.select,CALLS,1
1224222,d3.round,CALLS,4
1224222,d3.svg.area,CALLS,2
1218567,d3.scale.linear,CALLS,1
1218567,d3.scale.ordinal,CALLS,1
1218567,d3.range,CALLS,1
1218567,d3.select,CALLS,1
1223510,d3.select,CALLS,6
1225877,d3.scale.category20c,CALLS,1
1225877,d3.select,CALLS,1
1225877,d3.svg.arc,CALLS,1
1225877,d3.layout.pie,CALLS,1
1226718,d3.select,CALLS,3
1233904,d3.select,CALLS,9
1233904,d3.range,CALLS,2
1233904,d3.ascending,CALLS,1
1233904,d3.timer,CALLS,6
1233904,d3.event.preventDefault,CALLS,3
1233904,d3.event.stopPropagation,CALLS,3
1238376,d3.xml,CALLS,1
1239043,d3.time.format,CALLS,1
1239043,d3.time.scale,CALLS,1
1239043,d3.scale.linear,CALLS,1
1239043,d3.svg.axis,CALLS,2
1239043,d3.svg.area,CALLS,1
1239043,d3.svg.line,CALLS,1
1239043,d3.csv,CALLS,1
1239043,d3.max,CALLS,1
1239043,d3.select,CALLS,2
1239043,d3.behavior.zoom,CALLS,1
1239043,d3.event.transform,CALLS,1
1243323,d3.scale.linear,CALLS,2
1243323,d3.shuffle,CALLS,2
1243323,d3.range,CALLS,1
1243323,d3.select,CALLS,1
1246403,d3.geo.orthographic,CALLS,1
1246403,d3.select,CALLS,2
1246403,d3.geo.path,CALLS,1
1246403,d3.json,CALLS,1
1246403,d3.timer,CALLS,1
1242978,d3.layout.tree,CALLS,1
1242978,d3.svg.diagonal,CALLS,1
1242978,d3.select,CALLS,2
1242978,d3.json,CALLS,1
1246639,d3.layout.tree,CALLS,1
1246639,d3.svg.diagonal,CALLS,1
1246639,d3.select,CALLS,2
1246639,d3.json,CALLS,1
1249394,d3.layout.tree,CALLS,1
1249394,d3.svg.diagonal,CALLS,1
1249394,d3.select,CALLS,2
1249394,d3.json,CALLS,1
1249681,d3.range,CALLS,1
1249681,d3.scale.category10,CALLS,1
1249681,d3.layout.force,CALLS,1
1249681,d3.select,CALLS,1
1249681,d3.mouse,CALLS,1
1249681,d3.geom.quadtree,CALLS,1
1251307,d3.layout.tree,CALLS,1
1251307,d3.svg.diagonal,CALLS,1
1251307,d3.select,CALLS,2
1251307,d3.json,CALLS,1
1252132,d3.layout.tree,CALLS,1
1252132,d3.svg.diagonal,CALLS,1
1252132,d3.select,CALLS,1
1252132,d3.json,CALLS,1
1252273,d3.select,CALLS,1
1252273,d3.geom.voronoi,CALLS,2
1252273,d3.svg.mouse,CALLS,1
1254855,d3.xml,CALLS,1
1254855,d3.select,CALLS,5
1254855,d3.scale.linear,CALLS,2
1254855,d3.svg.mouse,CALLS,2
1256534,d3.select,CALLS,1
1255176,d3.scale.linear,CALLS,2
1255176,d3.scale.category20c,CALLS,1
1255176,d3.select,CALLS,1
1255176,d3.layout.partition,CALLS,1
1255176,d3.entries,CALLS,3
1255176,d3.json,CALLS,1
1256572,d3.scale.category10,CALLS,1
1256572,d3.select,CALLS,21
1256572,d3.svg.line,CALLS,2
1256572,d3.svg.area,CALLS,1
1256572,d3.csv,CALLS,1
1256572,d3.time.format,CALLS,1
1256572,d3.nest,CALLS,1
1256572,d3.max,CALLS,6
1256572,d3.sum,CALLS,2
1256572,d3.time.scale,CALLS,1
1256572,d3.scale.linear,CALLS,1
1256572,d3.min,CALLS,1
1256572,d3.timer,CALLS,1
1256572,d3.scale.ordinal,CALLS,3
1256572,d3.range,CALLS,1
1256572,d3.layout.stack,CALLS,4
1256572,d3.zip.apply,CALLS,1
1256572,d3.layout.pie,CALLS,1
1256572,d3.svg.arc,CALLS,2
1256572,d3.interpolate,CALLS,1
1256611,d3.select,CALLS,1
1258361,d3.select,CALLS,2
1262152,d3.range,CALLS,2
1262152,d3.scale.category20,CALLS,2
1262152,d3.svg.arc,CALLS,2
1262152,d3.layout.pie,CALLS,2
1262152,d3.select,CALLS,2
1262152,d3.interpolate,CALLS,4
1258314,d3.scale.linear,CALLS,2
1258314,d3.select,CALLS,4
1258314,d3.xml,CALLS,1
1262258,d3.scale.category20,CALLS,1
1262258,d3.svg.arc,CALLS,1
1262258,d3.layout.pie,CALLS,1
1262258,d3.select,CALLS,2
1262258,d3.interpolate,CALLS,2
1262258,d3.range,CALLS,3
1262305,d3.scale.category10,CALLS,1
1262305,d3.svg.arc,CALLS,1
1262305,d3.layout.pie,CALLS,1
1262305,d3.select,CALLS,2
1262305,d3.interpolate,CALLS,2
1262305,d3.svg.mouse,CALLS,1
1262305,d3.range,CALLS,4
1263606,d3.select,CALLS,6
1263239,d3.select,CALLS,2
1263239,d3.svg.mouse,CALLS,2
1266259,d3.xml,CALLS,1
1266259,d3.select,CALLS,7
1266259,d3.selectAll,CALLS,1
1269004,d3.format,CALLS,1
1269004,d3.scale.category20c,CALLS,1
1269004,d3.layout.pack,CALLS,1
1269004,d3.select,CALLS,2
1269004,d3.json,CALLS,1
1276555,d3.select,CALLS,1
1269069,d3.scale.category20,CALLS,1
1269069,d3.select,CALLS,5
1269069,d3.layout.partition,CALLS,1
1269069,d3.svg.arc,CALLS,1
1269069,d3.json,CALLS,1
1269069,d3.selectAll,CALLS,1
1269069,d3.interpolate,CALLS,4
1277343,d3.select,CALLS,3
1277343,d3.selectAll,CALLS,2
1276463,d3.select,CALLS,2
1276463,d3.timer,CALLS,1
1277968,d3.scale.linear,CALLS,1
1277968,d3.time.format,CALLS,1
1277968,d3.select,CALLS,10
1277968,d3.csv,CALLS,1
1277968,d3.nest,CALLS,1
1277968,d3.min,CALLS,1
1277968,d3.max,CALLS,1
1277968,d3.time.scale,CALLS,2
1277968,d3.svg.mouse,CALLS,2
1283663,d3.scale.linear,CALLS,1
1283663,d3.scale.ordinal,CALLS,1
1283663,d3.layout.partition,CALLS,1
1283663,d3.svg.axis,CALLS,1
1283663,d3.select,CALLS,2
1283663,d3.json,CALLS,1
1283663,d3.max,CALLS,2
1282943,d3.select,CALLS,2
1282943,d3.scale.linear,CALLS,3
1282943,d3.svg.line,CALLS,1
1282943,d3.svg.mouse,CALLS,1
1282943,d3.range,CALLS,1
1285603,d3.range,CALLS,4
1285603,d3.scale.linear,CALLS,1
1285603,d3.scale.ordinal,CALLS,1
1285603,d3.interpolateRgb,CALLS,1
1285603,d3.svg.axis,CALLS,2
1285603,d3.select,CALLS,1
1285603,d3.selectAll,CALLS,4
1285603,d3.max,CALLS,1
1286477,d3.select,CALLS,4
1286477,d3.range,CALLS,1
1286477,d3.selectAll,CALLS,1
1286477,d3.scale.linear,CALLS,2
1286477,d3.max,CALLS,1
1286477,d3.svg.axis,CALLS,2
1286477,d3.svg.line,CALLS,1
1287701,d3.select,CALLS,6
1288537,d3.select,CALLS,7
1284044,d3.geo.mercator,CALLS,1
1284044,d3.geo.path,CALLS,1
1284044,d3.select,CALLS,1
1284044,d3.behavior.zoom,CALLS,1
1284044,d3.json,CALLS,1
1288635,d3.select,CALLS,7
1288635,d3.svg.line,CALLS,1
1291672,d3.select,CALLS,1
1291667,d3.range,CALLS,1
1291667,d3.select,CALLS,1
1291667,d3.scale.linear,CALLS,3
1291084,d3.select,CALLS,1
1291084,d3.json,CALLS,1
1291084,d3.layout.force,CALLS,1
1299353,d3.layout.tree,CALLS,2
1299353,d3.svg.diagonal,CALLS,2
1299353,d3.select,CALLS,2
1299353,d3.json,CALLS,2
1300016,d3.select,CALLS,1
1300420,d3.range,CALLS,3
1300420,d3.scale.linear,CALLS,3
1300420,d3.select,CALLS,1
1300420,d3.nest,CALLS,1
1300420,d3.svg.line,CALLS,1
1300571,d3.range,CALLS,3
1300571,d3.scale.linear,CALLS,3
1300571,d3.select,CALLS,1
1300571,d3.nest,CALLS,1
1300571,d3.svg.line,CALLS,1
1305111,d3.scale.category20c,CALLS,1
1305111,d3.select,CALLS,1
1305111,d3.layout.pie,CALLS,1
1305111,d3.svg.arc,CALLS,1
1305337,d3.scale.category20c,CALLS,1
1305337,d3.layout.pie,CALLS,1
1305337,d3.svg.arc,CALLS,1
1305337,d3.csv,CALLS,1
1305337,d3.nest,CALLS,1
1305337,d3.select,CALLS,1
1306365,d3.scale.category20c,CALLS,1
1306365,d3.layout.partition,CALLS,1
1306365,d3.svg.arc,CALLS,1
1306365,d3.select,CALLS,1
1306365,d3.json,CALLS,1
1306365,d3.interpolate,CALLS,1
1306618,d3.select,CALLS,1
1306618,d3.scale.linear,CALLS,2
1306618,d3.svg.axis,CALLS,2
1306938,d3.select,CALLS,1
