color:ID
#f2f0f7
#cbc9e2
#4a1486
#eff3ff
#084594
#edf8e9
#feedde
#fdbe85
#d94701
#de2d26
#fee5d9
#fcae91
#99000d
#f1a340
#998ec3
#e66101
#5e3c99
#d8b365
#5ab4ac
#a6611a
#018571
#af8dc3
#7fbf7b
#7b3294
#008837
#e9a3c9
#a1d76a
#d01c8b
#4dac26
#ef8a62
#ca0020
#0571b0
#404040
#91bfdb
#d7191c
#2c7bb6
#99d594
#2b83ba
#91cf60
#1a9641
#0096c4
#ffea47
#001785
#00aeac
#fffdb9
#f30951
#7f0055
#838383
#caedf4
#75c1d0
#aa0000
#e2e2e2
#000001
#f1d031
#ffffa3
#123456
#454545
#303030
#f3f3f3
#505050
#f9e98e
#a27d35
#fbf7aa
#f0de7d
#d95252
#912323
#f78b83
#f06d65
#90d93f
#3f6219
#caed9e
#b0de78
#add9ed
#5e99bd
#e5f6fe
#d0e9f5
#232323
#717171
#4a4a4a
#87876a
#d9d9c2
#808064
#696952
#959fa9
#3a79b8
#2e629d
#f9f9f9
#285589
#fbfbfb
#bb0000
#c00000
#fff707
#e3e3e3
#151515
#00ee99
#e99a3d
#048fc8
#b0a545
#985c16
#d40e89
#007e3e
#85568d
#dd83a7
#00a2ff
#ffd500
#ff00d4
#090909
#226699
#fcfcfc
#2070a0
#668185
#6e7b8b
#2863bc
#c8801c
#3aa1c3
#03374a
#84d181
#bbbbaa
#fafafa
#7d7d7d
#e5f3ff
#56ad0a
#408000
#8888ff
#4444aa
#ffbbbb
#884444
#16ff00
#52ade5
#dcdbda
#ebeae9
#7e7c7a
#2b2b2b
#1b1b1b
#3c2b90
#07131b
#1b3d70
#0a0a0a
#dbdbdb
#aeaeae
#383838
#6e6e6e
#a7a7a7
#f73535
#ff6666
#ee5555
#dd4444
#ffcc66
#eebb55
#ddaa44
#330000
#f8f8f9
#0078a8
#0055ff
#0033ff
#156b87
#876315
#543510
#872815
#242d42
#112233
#ffffdd
#bbaa99
#3e4651
#ea8825
#fcbc6e
#ff5800
#f58025
#fffa96
#ccaaee
#ffaaee
#772288
#66cc00
#eeee00
#eebb44
#eebb99
#3d5982
#fdffcb
#232942
#3ba9ee
#121212
#0b0b0b
#3f71a7
#a63f74
#ff3399
#1181b8
#003333
#cce6ff
#00eeee
#33bbbb
#231f20
#939598
#58595b
#ed1c24
#00a651
#070707
#b5b5b5
#40ff40
#ff4040
#131313
#55aaee
#008800
#040404
#dedede
#33cc33
#cccc33
#cc3333
#e85116
#b64011
#e8e2ca
#3e6c0a
#ddeeff
#9370d8
#d87093
#0099cc
#cc9900
#9900cc
#22cc00
#00bb66
#5c5558
#75ff7a
#e61919
#66bbee
#eeaa33
#ef2212
#e7c767
#2799df
#ffeeaa
#4f4f4f
#2d6f83
#dc3132
#30aebf
#8cc924
#d23634
#dc1438
#494184
#ff6600
#ff4444
#0088cc
#005580
#ee8d18
#dfe4e8
#3b86b7
#b0d18d
#f46fd0
#406091
#fcd3f0
#f571da
#b5cde1
#0077ff
#7700ff
#00ff77
#7777ff
#fcfcfa
#a0d1f2
#006eb8
#a4bac7
#d7c7ad
#766951
#a5967e
#aacccc
#8d7f67
#ddd9c5
#f7924f
#6ea9b8
#55010b
#015bad
#002277
#226600
#aecb8c
#bbffbb
#a5bfdd
#8888bb
#eef0ef
#dbecfc
#fdfdfd
#0966ae
#ff740f
#f89c20
#d02e27
#e54e26
#7f1333
#694d9f
#263c81
#2eb3c4
#474747
#a3a3a3
#006633
#6bdd8d
#009966
#bee8ff
#5aad6a
#d0c0a0
#d1d7ab
#aa8753
#98abc5
#8a89a6
#7b6888
#6b486b
#a05d56
#d0743c
#eeaacc
#cf50c5
#141414
#414141
#bcbcbc
#ababab
#6dac15
#74aa15
#7ca915
#84a715
#8ca615
#94a415
#9ca315
#a4a115
#aca015
#ac9615
#ac8d15
#ac8315
#ac7a15
#ac7015
#ac6715
#ac5d15
#ac5415
#5415ac
#482db7
#3d46c2
#325ecd
#2777d8
#1c90e3
#1a95c6
#199ba9
#17a08d
#16a670
#15ac54
#26c318
#33b342
#40a36c
#4e9397
#5b83c1
#6974ec
#7861e3
#874fdb
#963cd3
#a52acb
#b518c3
#5875e3
#4877db
#3878d3
#287acb
#187cc3
#a7eea4
#6cbeee
#b7b7b7
#0800ff
#b7db6e
#4f6521
#7b9545
#ccf3ff
#ffdd89
#957244
#f26223
#84a9d7
#d9e5ea
#b43030
#405695
#0080ff
#6b6b6b
#43403f
#b7c7b7
#7da087
#6d8d4a
#69606b
#bd9265
#c83a22
#ff2a2a
#d7e3f4
#535d6c
#373e48
#d40000
#2da0ef
#b8b8b8
#d900e0
#1a232c
#f484c2
#f09f8c
#c8c8ff
#117733
#fcf6e4
#e4fdd9
#eefae3
#e7fec6
#f2efe9
#116600
#ff0033
#3c4e5a
#ecf5fa
#3887be
#40bfbf
#e7af37
#bd3a2b
#8c140f
#7c0400
#e9c288
#7b16ff
#109dcd
#e04242
#fdfbf1
#7c7c7c
#6ab9fa
#39a2f8
#098bf5
#0666b4
#4a8dcb
#b3b3a4
#b3ddf2
#003eff
#00beff
#49afcd
#2f96b4
#1f1f1f
#2b4dcd
#ed8f08
#f0e808
#c23b3f
#279609
#ac7d18
#b0b0b0
#e1e1e1
#f84f40
#004488
#000088
#6666aa
#008888
#880088
#ff8800
#202020
#5f5a60
#9a703f
#c4af75
#8996a8
#daefa3
#ca773f
#f9ed97
#e3c59c
#5e5960
#899a95
#8e9c69
#3b434c
#48515c
#cf6a4c
#6e7b8d
#227766
#192887
#007421
#c7141a
#00a2f3
#faf5e2
#7c6e63
#597a99
#80b7d5
#6b5d50
#a19e8d
#a3bfd5
#584f46
#7d947c
#40053f
#7b0c4c
#f0b103
#ffb202
#f6b623
#ffbc02
#ffb215
#191919
#37a36a
#3a5a64
#dabd49
#c78739
#8ab8d9
#a81f5e
#ad5c51
#f4cbb2
#7dbbe6
#9cdaf1
#c3e4d8
#dfdfdf
#073f07
#6e7c5a
#a0b28f
#d8b8b3
#b45554
#760000
#707070
#bcb8ff
#9991ff
#5b4fff
#392bff
#1300ff
#00007f
#007f00
#c83680
#da2480
#ec1280
#ff0080
#3465a4
#2b2828
#ff7f2a
#84a9d8
#a43734
#23415a
#0b009a
#009a16
#ff821a
#daaa6e
#a5a5a5
#f45399
#b4cad7
#720551
#2f2975
#c6044e
#a40000
#ddddff
#99aabb
#3e6184
#755739
#504027
#e2b2b2
#17bed5
#52d12a
#ffff44
#15234d
#990099
#0099c6
#dd4477
#66aa00
#b82e2e
#316395
#994499
#22aa99
#aaaa11
#6633cc
#e67300
#8b0707
#651067
#329262
#5574a6
#3b3eac
#b77322
#16d620
#b91383
#f4359e
#9c5935
#a9c413
#2a778d
#668d1c
#bea413
#0c5922
#743411
#100f1f
#2a445e
#382d3e
#7fb6ab
#073e71
#ddf2ff
#6cc0ff
#f8f8fe
#993333
#e6e6f4
#a2abb3
#57616b
#544d45
#392613
#deb900
#efefef
#090963
#004276
#999988
#009999
#dd1144
#445588
#009926
#990073
#0086b3
#ffdddd
#ddffdd
#60c153
#ededed
#ba0524
#b73438
#dcdccc
#7f9f7f
#1919a9
#6cb7d4
#505962
#fefefe
#101010
#bada55
#ed1651
#6875fb
#1155cc
#40f065
#28f041
#9b9b9b
#aaffff
#c09853
#a47e3c
#b94a48
#953b39
#3a87ad
#2d6987
#468847
#356635
#f7f7f9
#e1e1e8
#f89406
#c67605
#dff0d8
#f2dede
#fcf8e3
#d9edf7
#d0e9c6
#ebcccc
#faf2cc
#c4e3f3
#dbc59e
#d59392
#7aba7b
#7ab5d3
#ee5f5b
#e9322d
#f8b9b7
#595959
#a9dba9
#46a546
#ffe6e6
#006dcc
#0044cc
#ff0088
#ff0044
#002a80
#003bb3
#003399
#faa732
#fbb450
#fffbb4
#fff894
#ad6704
#df8505
#da4f49
#bd362f
#ffee5f
#ffbd36
#802420
#a9302a
#942a25
#5bb75b
#62c462
#51a351
#ff62c4
#ff51a3
#387038
#499249
#408140
#5bc0de
#ff5bc0
#ff2f96
#1f6377
#2a85a0
#24748c
#ff2222
#080808
#fff2f2
#d4d4d4
#ffe5e5
#ff1111
#515151
#0e0e0e
#ff1515
#ff0404
#fbeed5
#d6e9c6
#eed3d7
#bce8f1
#fff5f5
#fff9f9
#0e90d2
#149bdf
#0480be
#ff149b
#ff0480
#dd514c
#c43c35
#ffc43c
#5eb95e
#57a957
#ff57a9
#4bb1cf
#339bb9
#ff339b
#0081c2
#0077b3
#ff0077
#550044
#115577
#cbcbcb
#999a63
#ffcccc
#2c2c2c
#676767
#dad5cb
#c5bdad
#b0a58f
#bab19e
#806787
#e61d5f
#2fa1d6
#1ed36f
#3c3c3c
#44abda
#62d7ff
#ffc344
#7ab541
#c14e95
#c15932
#7577c0
#ffecbf
#ddddcc
#ccdddd
#ccddcc
#ddccdd
#346389
#dd5c55
#88bb4a
#ddeebb
#ffbc73
#ffa340
#62b1d0
#0776a0
#172caf
#a65600
#57b5cd
#81b562
#eb8d5d
#c3c3c3
#221155
#434343
#1c390d
#738815
#fcf1c9
#ca5934
#142809
#2a5614
#d9d0ad
#98cfea
#000fb5
#00b515
#ff3019
#cf0404
#2071d3
#5c1c28
#fa0064
#440000
#99ff99
#0e0c08
#e3eded
#aaaa9a
#278dd6
#f4f4f4
#ff3300
#ffddbb
#228811
#331155
#224400
#223377
#228833
#ffd966
#e69138
#38761d
#3b6e95
#50a5f0
#3b007f
#ebebef
#2b00ff
#555577
#ee4444
#ac0e0e
#db4e66
#4a3f25
#fc9044
#c66072
#bcb266
#b7877a
#346e15
#839de6
#cb486d
#b8887a
#356f15
#849ee7
#cc486d
#61323a
#05d96c
#e0ac2a
#e36eb6
#773894
#95feb0
#7187f2
#e77ea0
#c05f5f
#eeeeff
#4a4ac0
#edc240
#afd8f8
#9999ff
#22a7a1
#20928a
#b5cc7f
#cea6b2
#4a7c81
#8e92e0
#e37caa
#b1db93
#7535ce
#609838
#bfe593
#90ab3f
#418a46
#3ebb76
#31675f
#277985
#c8de86
#2582bf
#75e4c1
#b8a9cf
#bed175
#238480
#bdd391
#a97cd4
#94c597
#56372d
#b2387d
#98b157
#c55cbe
#25bf84
#a7aa54
#c5c66b
#c7db9d
#cc4b92
#63cc1e
#3f2078
#9851b2
#4b2078
#2e9393
#a7b049
#58ce93
#e1ac74
#396b28
#1d2862
#3e7bae
#66a7ac
#50205e
#95d0e9
#d36a14
#8ea0db
#aec392
#bfe30c
#678c1c
#11606e
#0eb587
#c1d6aa
#b680a3
#763893
#901e01
#cc4731
#eaa9a8
#a9c0de
#306596
#eddc4e
#3587d4
#e89b9b
#128572
#540814
#f6e03f
#adbd06
#cfc8a2
#f6f7bd
#895793
#de3f33
#2daebf
#007d9a
#dceaf3
#00ff88
#33b5e5
#669900
#ffbb33
#0090ff
#0099ff
#343028
#5eb4e3
#78c656
#ecb796
#dc8f70
#b2a470
#92875a
#716c49
#d2ed82
#bbe468
#a1d05d
#e7cbe6
#d8aad6
#a888c2
#9dc2d3
#649eb9
#387aa3
#57306f
#514c76
#646583
#738394
#6b9c7d
#84b665
#a7ca50
#bfe746
#e2f528
#fff726
#ecdd00
#d4b11d
#de8800
#de4800
#c91515
#9a0000
#7b0429
#580839
#31082b
#2f243f
#3c2c55
#4a3768
#565270
#6b6b7c
#72957f
#86ad6e
#a1bc5e
#b8d954
#d3e04e
#ccad2a
#cc8412
#c1521d
#ad3821
#8a1010
#681717
#531e1e
#3d1818
#320a1b
#423d4f
#4a6860
#848f39
#a2b73c
#ddcb53
#c5a32f
#7d5836
#963b20
#7c2626
#491d37
#2f254a
#ea5029
#d23f14
#bf3613
#efacea
#e291dc
#f457e8
#e121d2
#b92dae
#f47ceb
#a82a9f
#b263c6
#6fa024
#87c32b
#a0d84c
#28b55c
#1a4f74
#27839f
#52adc9
#7c979f
#a5b8bd
#c1cdd1
#b5b6a9
#858772
#785f43
#96557e
#65b9ac
#73c03a
#cb513a
#5e9d2f
#7bc3b8
#a9884e
#c1b266
#a47493
#c09fb5
#0066b3
#ff8000
#330099
#ccff00
#008f00
#00487d
#b35a00
#b38f00
#6b006b
#8fb300
#80ff80
#80c9ff
#ffc080
#ffe680
#aa80ff
#ee00cc
#ff8080
#666600
#ffbfff
#00ffcc
#cc6699
#999900
#d8d8d8
#1d4e69
#3b98ca
#b77409
#c03e1d
#cee1f2
#f37020
#4393c2
#7e9a99
#9f5eab
#95bd56
#a35540
#272822
#f92672
#66d9ef
#bf79db
#a6e22e
#75715e
#929292
#b4483a
#ca5132
#6aa93f
#5de3bd
#69ec86
#c14d3b
#a47b33
#4099ff
#4875b4
#cb2027
#5aa32c
#3b5998
#9cc6a5
#440022
#220066
#b0171f
#e3cf57
#8e388e
#9c661f
#c5c1aa
#8a360f
#8a3324
#98f5ff
#ff6103
#ff9912
#ed9121
#3d59ab
#3d9140
#808a87
#caff70
#fce6c9
#00c957
#ff7d40
#292421
#fff68f
#ffec8b
#8470ff
#ee00ee
#03a89e
#ff34b3
#e3a869
#bdfcc9
#bbffff
#33a1c9
#ffbbff
#872657
#c76114
#ff8c69
#308014
#54ff9f
#5e2612
#87ceff
#7171c6
#388e8e
#00c78c
#ff3e96
#808069
#397db8
#dadada
#3f3f3f
#e17600
#f6931f
#687687
#5848f6
#4c886b
#036a07
#929993
#c28191
#6cade1
#ffec72
#828fc6
#e3c291
#ddddee
#bbbbee
#bbccee
#330066
#777766
#ccccbb
#77ddee
#112113
#29439c
#ffaaff
#ffffee
#330077
#3186cc
#f4ffff
#132b5e
#45647d
#769d96
#43d9de
#bb3366
#667799
#2244bb
#bb4422
#bbccff
#aabbff
#bbbb22
#cccc22
#bb33cc
#14f824
#e2b083
#8ba9d0
#6a90c1
#066ca9
#004b8c
#afbabf
#00a0b0
#eb6841
#edc951
#009900
#b93873
#dc9042
#660022
#666699
#adfcad
#ffcb40
#ffba00
#ff7d73
#ff4e40
#ff1300
#aabbcc
#4f77b4
#21313e
#efee69
#f66a96
#3e6e9c
#27ae60
#f1c40f
#e67e22
#c0392b
#828282
#ff3366
#f5b800
#b88a00
#3366ff
#cc33ff
#002eb8
#33ff66
#646464
#858585
#242424
#545454
#3c7aff
#356094
#2a4e77
#a2a2a2
#c5c5c5
#73b6e6
#e7dfd7
#ff6d00
#ffb958
#c30000
#0000c3
#b64f7d
#bd3209
#bff56a
#b4458c
#bca789
#be32d6
#b8c94f
#b9850d
#b8713e
#b6db23
#b60a3a
#b2783b
#b680b6
#b72977
#9a968c
#c4112f
#faa518
#225b84
#22723a
#171d16
#ffff79
#ffff46
#e2e295
#35143c
#d2a1ee
#9a7dad
#a1eeeb
#6832b3
#361370
#2b174b
#f9a7a8
#3c92ba
#a3d2e1
#456763
#f7f3f5
#2af3f8
#c3feff
#ced5d3
#f59423
#3b8686
#cff09e
#a8dba8
#79bd9a
#0b486b
#588a70
#eeeff1
#919599
#594c26
#005c99
#6ccc00
#44dd44
#d9230f
#2a6496
#c7254e
#f9f2f4
#c9e2b3
#e6c1c7
#f8e5be
#474949
#3a3c3c
#2e2f2f
#357ebd
#3071a9
#f0ad4e
#eea236
#ec971f
#d9534f
#d43f3a
#c9302c
#5cb85c
#4cae4c
#449d44
#46b8da
#31b0d5
#ff428b
#ff357e
#e1edf7
#d5d5d5
#5e5e5e
#a6e1ec
#66cc9e
#c2ffbf
#92ff8c
#56ff4e
#20c818
#001100
#002200
#003300
#004400
#006600
#007700
#aaffaa
#3498db
#e74c3c
#c6ecff
#fefee9
#b10000
#b5d592
#fc8c84
#ffc520
#ffe87c
#118877
#660066
#006666
#000066
#660000
#440044
#004444
#444400
#f2594b
#db544d
#dc2e1d
#9d2115
#ffaacc
#9c9c9c
#c51900
#262626
#deeeff
#88e48e
#ebaacd
#e9b859
#7cd2ec
#f0a487
#d4e264
#70e2b8
#bcb8e8
#b9db95
#84dcd3
#d0c578
#c5ccdb
#fff8d1
#3db1ff
#00248f
#a98b6f
#ddd8dc
#00006b
#29527a
#2c726f
#eaeaea
#428bca
#fae4dc
#165166
#176728
#238679
#a0d3d2
#19bbff
#002833
#4466ff
#550000
#00ff80
#8000ff
#2bff00
#ff00db
#ffff88
#e8e8e8
#e9ff63
#7dff63
#63f8ff
#99ff63
#cffe63
#ffc263
#ffc763
#ff8e63
#ff6464
#ff7563
#ff6364
#ff7f63
#ffe963
#e3ff63
#ffd963
#ffe263
#baff63
#6bff63
#64ff69
#71ff63
#63ff6c
#63ffd8
#63ff9a
#fdfc63
#88ff63
#66ff64
#a6ff63
#63ffdb
#63d9fe
#90ff63
#ff9b63
#ff7263
#9dff63
#e5ff63
#ff7463
#ffae63
#f4ff63
#ffec63
#fbff63
#ffe663
#aeff63
#6aff63
#65ff65
#63ffc7
#c5ff63
#63ffbe
#63ff93
#63ffac
#62ff79
#63ffef
#63f7ff
#63ffd1
#6370ff
#638dff
#63ffdf
#63ff6a
#c7fe63
#d0fe63
#ffdc63
#dcff63
#c9fe63
#ffb663
#d9ff63
#69ff63
#63ffd4
#63ffb8
#64ff67
#74ff63
#63fcff
#63fff9
#63ffe9
#63ffcd
#63cefe
#63fbff
#63fffb
#637cff
#6379ff
#d2fe63
#63ff6e
#eeff63
#aaff63
#b6ff63
#cdfe63
#63ffc1
#63ff90
#63fff4
#63ffec
#63ffc4
#63e9ff
#6375ff
#95ff63
#63ffaf
#bdff63
#80ff63
#62ff82
#62ff76
#63efff
#63fff6
#63ffb5
#63fffc
#63b4ff
#63f5ff
#63ffbb
#63b0ff
#d5fe63
#62ff7c
#ffdf63
#76ff63
#67ff64
#63ffa0
#63ffa6
#62ff73
#63a4ff
#6373ff
#63c5fe
#63ff9d
#6387ff
#63fefe
#63fff1
#ff6a64
#ffef63
#62ff8c
#ffab63
#ffcb63
#63ffb2
#62ff7f
#63ecff
#63f3ff
#63ffe5
#63d2fe
#63a8ff
#63e4ff
#636dff
#ff8b63
#ebff63
#63c9fe
#62ff89
#63c1fe
#63ffca
#6fff63
#636cff
#63acff
#63f1ff
#ff8863
#ff6864
#ffb363
#a2ff63
#63ff96
#b2ff63
#639cff
#6363ff
#79ff63
#fef763
#d7fe63
#63ffa9
#63d6fe
#636eff
#6364ff
#6398ff
#c0ff63
#d4fe63
#62ff71
#63ffe2
#63ddff
#63e0ff
#ff6b63
#ffd663
#f6ff63
#63ffa3
#63fdff
#63e7ff
#f9ff63
#62ff86
#6dff63
#ffbe63
#63bdfe
#63b8ff
#6391ff
#f8ff63
#fff263
#c2ff63
#ff9763
#f2ff63
#ff8363
#daff63
#63faff
#ff9463
#e0ff63
#fefa63
#65ff66
#ffa163
#84ff63
#ffc563
#ffc963
#ffd463
#cbfe63
#ffba63
#e0af2f
#0b425c
#eee8b8
#973333
#88a391
#d0d6af
#245b7b
#6a8d94
#f4e326
#880066
#005c7a
#29a3cc
#aaaaff
#7308a5
#00aeae
#007900
#819090
#708284
#536870
#475b62
#0a2933
#042029
#fcf4dc
#eae3cb
#a57706
#bd3613
#d11c24
#c61c6f
#595ab7
#2176c7
#259286
#738a05
